InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Ray McDavid,2,45,4,10,1,0,0,2,2,0.222222222222222,0.244444444444444,0,0,0,0,0,11,0,1995,5773
FALSE,FALSE,Candy Maldonado,15,4106,498,1042,227,17,146,618,34,0.253774963468095,0.424013638577691,0,0,0,0,0,1741,0,1995,5774
FALSE,FALSE,Carlos Martinez,7,1485,145,383,63,6,25,161,10,0.257912457912458,0.358922558922559,0,0,0,0,0,533,0,1995,5776
FALSE,FALSE,Barry Lyons,7,628,53,150,26,2,15,89,0,0.238853503184713,0.35828025477707,0,0,0,0,0,225,0,1995,5777
FALSE,FALSE,Darrell Whitmore,3,330,31,67,11,2,5,21,4,0.203030303030303,0.293939393939394,0,0,0,0,0,97,0,1995,5780
FALSE,FALSE,Mitch Webster,13,3419,504,900,150,55,70,342,160,0.26323486399532,0.400701959637321,0,0,0,0,0,1370,0,1995,5782
FALSE,FALSE,Gary Varsho,8,837,101,204,41,11,10,84,27,0.243727598566308,0.354838709677419,0,0,0,0,0,297,0,1995,5783
FALSE,FALSE,Mike Sharperson,8,1203,149,337,61,5,10,123,22,0.280133000831255,0.364089775561097,1,0,0,0,0,438,0,1995,5785
FALSE,FALSE,Franklin Stubbs,10,2591,323,602,109,12,104,348,74,0.232342724816673,0.40409108452335,0,0,0,0,0,1047,0,1995,5786
FALSE,FALSE,Jeff Treadway,9,2119,244,596,103,14,28,208,14,0.281264747522416,0.382727701746107,0,0,0,0,0,811,0,1995,5788
FALSE,TRUE,Andy Van Slyke,13,5711,835,1562,293,91,164,792,245,0.27350726667834,0.442829627035545,3,0,0,5,0,2529,10,1995,5789
FALSE,FALSE,Scott Hemond,7,607,79,132,30,0,12,58,23,0.217462932454695,0.326194398682043,0,0,0,0,0,198,0,1995,5791
FALSE,FALSE,Eric Helfand,3,105,11,18,2,1,0,9,0,0.171428571428571,0.20952380952381,0,0,0,0,0,22,0,1995,5792
FALSE,FALSE,Brian Harper,16,3151,339,931,186,7,63,428,8,0.295461758172009,0.418914630276103,0,0,0,0,0,1320,0,1995,5794
FALSE,FALSE,Shawn Hare,4,109,9,19,4,1,0,9,0,0.174311926605505,0.229357798165138,0,0,0,0,0,25,0,1995,5795
FALSE,FALSE,Dave Gallagher,9,2081,273,564,100,10,17,190,20,0.271023546371937,0.353195579048534,0,0,0,0,0,735,0,1995,5797
FALSE,FALSE,Ray Giannelli,2,35,2,5,1,0,0,0,1,0.142857142857143,0.171428571428571,0,0,0,0,0,6,0,1995,5798
FALSE,FALSE,Eric Fox,4,258,38,51,8,2,5,19,5,0.197674418604651,0.302325581395349,0,0,0,0,0,78,0,1995,5800
FALSE,FALSE,Tom Foley,13,2708,248,661,134,20,32,263,32,0.244091580502216,0.343796159527326,0,0,0,0,0,931,0,1995,5801
FALSE,FALSE,Kevin Flora,2,84,14,17,3,0,2,7,2,0.202380952380952,0.30952380952381,0,0,0,0,0,26,0,1995,5803
FALSE,FALSE,Tony Longmire,3,256,32,73,18,0,3,37,3,0.28515625,0.390625,0,0,0,0,0,100,0,1995,5804
FALSE,FALSE,Manuel Lee,11,2693,304,686,88,20,19,249,31,0.254734496843669,0.323431117712588,0,0,0,0,0,871,0,1995,5806
FALSE,FALSE,Mark Leonard,6,321,37,73,18,2,8,41,0,0.227414330218069,0.370716510903427,0,0,0,0,0,119,0,1995,5807
FALSE,FALSE,Joe Kmak,2,163,16,37,8,0,1,13,6,0.226993865030675,0.294478527607362,0,0,0,0,0,48,0,1995,5809
FALSE,FALSE,Brian Kowitz,1,24,3,4,1,0,0,3,0,0.166666666666667,0.208333333333333,0,0,0,0,0,5,0,1995,5810
FALSE,FALSE,Sam Horn,8,1040,132,250,49,1,62,179,0,0.240384615384615,0.468269230769231,0,0,0,0,0,487,0,1995,5812
FALSE,FALSE,Riccardo Ingram,2,31,3,6,0,0,0,3,0,0.193548387096774,0.193548387096774,0,0,0,0,0,6,0,1995,5813
FALSE,TRUE,Howard Johnson,14,4940,760,1229,247,22,228,760,231,0.248785425101215,0.446153846153846,2,0,0,0,0,2204,3,1995,5815
FALSE,FALSE,Chris James,10,3040,343,794,145,24,90,386,27,0.261184210526316,0.413486842105263,0,0,0,0,0,1257,0,1995,5816
FALSE,FALSE,Juan Bell,7,836,107,177,30,6,10,71,16,0.211722488038278,0.297846889952153,0,0,0,0,0,249,0,1995,5818
FALSE,FALSE,Bill Bean,6,478,42,108,20,2,5,53,3,0.225941422594142,0.307531380753138,0,0,0,0,0,147,0,1995,5819
FALSE,FALSE,Andy Allanson,8,1486,145,357,48,4,16,140,23,0.240242261103634,0.310228802153432,0,0,0,0,0,461,0,1995,5821
FALSE,FALSE,Bernardo Brito,3,73,10,16,3,0,5,12,0,0.219178082191781,0.465753424657534,0,0,0,0,0,34,0,1995,5822
FALSE,FALSE,Jarvis Brown,5,227,44,46,11,2,1,10,13,0.202643171806167,0.281938325991189,0,0,0,0,0,64,0,1995,5824
FALSE,FALSE,Jerry Browne,10,3190,431,866,135,25,23,288,73,0.271473354231975,0.351097178683386,0,0,0,0,0,1120,0,1995,5825
FALSE,FALSE,Steve Buechele,11,4266,501,1046,183,21,137,547,17,0.245194561650258,0.394280356305673,0,0,0,0,0,1682,0,1995,5827
FALSE,FALSE,Doug Brady,1,21,4,4,1,0,0,3,0,0.19047619047619,0.238095238095238,0,0,0,0,0,5,0,1995,5828
FALSE,FALSE,Ramon Caraballo,2,99,10,20,4,1,2,3,3,0.202020202020202,0.323232323232323,0,0,0,0,0,32,0,1995,5830
FALSE,FALSE,Jerald Clark,7,1609,170,414,79,16,44,208,17,0.257302672467371,0.408328154133002,0,0,0,0,0,657,0,1995,5831
FALSE,FALSE,Mario Diaz,9,773,84,198,31,4,5,84,1,0.25614489003881,0.326002587322122,0,0,0,0,0,252,0,1995,5833
FALSE,FALSE,Steve Dunn,2,41,2,8,5,0,0,4,0,0.195121951219512,0.317073170731707,0,0,0,0,0,13,0,1995,5834
FALSE,FALSE,Brian Dorsett,8,411,38,92,15,0,9,51,0,0.223844282238443,0.326034063260341,0,0,0,0,0,134,0,1996,5836
FALSE,TRUE,Lenny Dykstra,12,4559,802,1298,281,43,81,404,285,0.284711559552533,0.418512831761351,3,0,0,0,0,1908,2,1996,5837
FALSE,FALSE,Alex Delgado,1,20,5,5,0,0,0,1,0,0.25,0.25,0,0,0,0,0,5,0,1996,5839
FALSE,FALSE,Rob Deer,11,3881,578,853,148,13,230,600,43,0.219788714248905,0.442411749549085,0,0,0,0,0,1717,0,1996,5840
FALSE,FALSE,Andujar Cedeno,7,2051,221,485,98,13,47,223,26,0.236470014627011,0.365675280351048,0,0,0,0,0,750,0,1996,5843
FALSE,FALSE,Mark Carreon,10,2012,246,557,108,5,69,289,12,0.276838966202783,0.438369781312127,0,0,0,0,0,882,0,1996,5845
FALSE,FALSE,Pedro Castellano,3,93,13,15,2,0,3,9,1,0.161290322580645,0.279569892473118,0,0,0,0,0,26,0,1996,5846
FALSE,FALSE,Alan Cockrell,1,8,0,2,1,0,0,2,0,0.25,0.375,0,0,0,0,0,3,0,1996,5848
FALSE,FALSE,Alex Cole,7,1760,286,493,58,26,5,117,148,0.280113636363636,0.351136363636364,0,0,0,0,0,618,0,1996,5849
FALSE,FALSE,Brent Bowers,1,39,6,12,2,0,0,3,0,0.307692307692308,0.358974358974359,0,0,0,0,0,14,0,1996,5851
FALSE,FALSE,Scott Bullett,4,374,49,87,10,9,6,42,19,0.232620320855615,0.355614973262032,0,0,0,0,0,133,0,1996,5852
FALSE,FALSE,Jorge Brito,2,65,6,12,3,0,0,7,1,0.184615384615385,0.230769230769231,0,0,0,0,0,15,0,1996,5854
FALSE,FALSE,Jerry Brooks,2,14,4,4,1,1,1,4,0,0.285714285714286,0.714285714285714,0,0,0,0,0,10,0,1996,5855
FALSE,FALSE,Joe Ayrault,1,5,0,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1,0,1996,5857
FALSE,FALSE,Rich Aude,3,151,11,34,9,0,2,24,1,0.225165562913907,0.324503311258278,0,0,0,0,0,49,0,1996,5858
FALSE,FALSE,Tim Belk,1,15,2,3,0,0,0,0,0,0.2,0.2,0,0,0,0,0,3,0,1996,5860
FALSE,FALSE,Kim Batiste,5,658,59,154,23,1,10,64,4,0.234042553191489,0.317629179331307,0,0,0,0,0,209,0,1996,5861
FALSE,FALSE,Esteban Beltre,5,401,46,95,17,0,1,35,5,0.236907730673317,0.286783042394015,0,0,0,0,0,115,0,1996,5863
FALSE,FALSE,Dion James,11,2708,362,781,142,21,32,266,43,0.288404726735598,0.391802067946824,0,0,0,0,0,1061,0,1996,5864
FALSE,FALSE,Dax Jones,1,58,7,10,0,2,1,7,2,0.172413793103448,0.293103448275862,0,0,0,0,0,17,0,1996,5866
FALSE,FALSE,Mike Huff,7,801,113,198,42,7,9,75,19,0.247191011235955,0.350811485642946,0,0,0,0,0,281,0,1996,5867
FALSE,FALSE,David Hulse,5,1265,207,336,35,20,5,103,69,0.265612648221344,0.336758893280632,0,0,0,0,0,426,0,1996,5869
FALSE,FALSE,Dwayne Hosey,2,146,33,40,10,3,4,10,12,0.273972602739726,0.465753424657534,0,0,0,0,0,68,0,1996,5870
FALSE,FALSE,Mike Kingery,10,2034,292,546,108,26,30,219,45,0.268436578171091,0.391347099311701,0,0,0,0,0,796,0,1996,5872
FALSE,FALSE,Rikkert Faneyte,4,132,10,23,7,1,0,9,1,0.174242424242424,0.242424242424242,0,0,0,0,0,32,0,1996,5873
FALSE,FALSE,Steve Gibralter,2,5,0,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1,0,1996,5875
FALSE,FALSE,Jerry Goff,6,214,22,46,5,0,7,19,0,0.214953271028037,0.336448598130841,0,0,0,0,0,72,0,1996,5876
FALSE,FALSE,Mel Hall,13,4237,568,1171,229,25,134,620,31,0.276374793485957,0.437101722917158,0,0,0,0,0,1852,0,1996,5878
FALSE,FALSE,Dave Hajek,2,12,3,3,1,0,0,0,1,0.25,0.333333333333333,0,0,0,0,0,4,0,1996,5879
FALSE,TRUE,Mike Greenwell,12,4623,657,1400,275,38,130,726,80,0.302833657797967,0.463119186675319,2,0,0,0,0,2141,2,1996,5881
FALSE,FALSE,Leo Gomez,7,1916,241,466,92,2,79,259,4,0.24321503131524,0.417014613778706,0,0,0,0,0,799,0,1996,5882
FALSE,TRUE,Alan Trammell,20,8288,1231,2365,412,55,185,1003,236,0.285352316602317,0.415299227799228,6,0,0,4,0,3442,11,1996,5884
FALSE,FALSE,Milt Thompson,13,3761,491,1029,156,37,47,357,214,0.27359744748737,0.372241425152885,0,0,0,0,0,1400,0,1996,5885
FALSE,FALSE,Jason Thompson,1,49,4,11,4,0,2,6,0,0.224489795918367,0.428571428571429,0,0,0,0,0,21,0,1996,5887
FALSE,FALSE,Dave Valle,13,2775,314,658,121,12,77,350,5,0.237117117117117,0.372612612612613,0,0,0,0,0,1034,0,1996,5888
FALSE,FALSE,Todd Steverson,2,43,11,11,0,0,2,6,2,0.255813953488372,0.395348837209302,0,0,0,0,0,17,0,1996,5890
FALSE,FALSE,Gene Schall,2,131,9,33,7,1,2,15,0,0.251908396946565,0.366412213740458,0,0,0,0,0,48,0,1996,5891
FALSE,FALSE,Dick Schofield,14,4299,505,989,137,32,56,353,120,0.230053500814143,0.315887415678065,0,0,0,0,0,1358,0,1996,5893
FALSE,FALSE,Duane Singleton,3,87,5,11,1,0,0,3,1,0.126436781609195,0.137931034482759,0,0,0,0,0,12,0,1996,5896
FALSE,TRUE,Tim Wallach,17,8099,908,2085,432,36,260,1125,51,0.25743919002346,0.41597728114582,5,0,0,3,0,3369,7,1996,5897
FALSE,FALSE,Nigel Wilson,3,35,2,3,0,0,2,5,0,0.0857142857142857,0.257142857142857,0,0,0,0,0,9,0,1996,5899
FALSE,FALSE,Keith Williams,1,20,0,5,0,0,0,0,0,0.25,0.25,0,0,0,0,0,5,0,1996,5900
FALSE,FALSE,Rob Lukachyk,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5902
FALSE,FALSE,Oreste Marrero,2,89,12,20,6,1,1,5,1,0.224719101123595,0.348314606741573,0,0,0,0,0,31,0,1996,5903
FALSE,FALSE,Pablo Martinez,1,2,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,1996,5905
FALSE,FALSE,Miguel Mejia,1,23,10,2,0,0,0,0,6,0.0869565217391304,0.0869565217391304,0,0,0,0,0,2,0,1996,5906
FALSE,FALSE,Pedro Munoz,7,1708,203,467,75,8,67,252,11,0.273419203747073,0.444379391100703,0,0,0,0,0,759,0,1996,5908
FALSE,FALSE,Jose Munoz,1,27,7,7,0,0,0,1,0,0.259259259259259,0.259259259259259,0,0,0,0,0,7,0,1996,5909
FALSE,FALSE,Glenn Murray,1,97,8,19,3,0,2,6,1,0.195876288659794,0.288659793814433,0,0,0,0,0,28,0,1996,5911
FALSE,FALSE,Les Norman,2,89,15,15,0,1,0,4,1,0.168539325842697,0.191011235955056,0,0,0,0,0,17,0,1996,5912
FALSE,FALSE,Kevin Roberson,4,309,44,61,10,1,20,51,0,0.197411003236246,0.43042071197411,0,0,0,0,0,133,0,1996,5914
FALSE,FALSE,Chris Sabo,9,3354,494,898,214,17,116,426,120,0.267740011926058,0.445438282647585,3,0,0,0,0,1494,1,1996,5915
FALSE,FALSE,Greg Pirkl,4,116,12,26,4,0,8,16,0,0.224137931034483,0.46551724137931,0,0,0,0,0,54,0,1996,5917
FALSE,FALSE,Dan Peltier,3,243,27,62,9,1,1,28,0,0.255144032921811,0.312757201646091,0,0,0,0,0,76,0,1996,5918
FALSE,FALSE,Shannon Penn,2,23,0,4,0,0,0,1,0,0.173913043478261,0.173913043478261,0,0,0,0,0,4,0,1996,5920
FALSE,FALSE,Danny Perez,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5921
FALSE,FALSE,Rick Parker,6,225,36,55,9,0,2,24,9,0.244444444444444,0.311111111111111,0,0,0,0,0,70,0,1996,5923
FALSE,FALSE,Jayhawk Owens,4,323,54,75,16,2,11,36,5,0.232198142414861,0.396284829721362,0,0,0,0,0,128,0,1996,5924
FALSE,FALSE,Ricky Otero,3,613,79,157,19,9,2,36,18,0.256117455138662,0.32626427406199,0,0,0,0,0,200,0,1997,5926
FALSE,FALSE,Sherman Obando,4,355,41,85,13,0,13,49,3,0.23943661971831,0.385915492957746,0,0,0,0,0,137,0,1997,5927
FALSE,FALSE,Rudy Pemberton,3,134,22,45,13,1,3,23,3,0.335820895522388,0.514925373134328,0,0,0,0,0,69,0,1997,5929
FALSE,FALSE,Phil Plantier,8,1883,260,457,90,3,91,292,13,0.242697822623473,0.438661710037175,0,0,0,0,0,826,0,1997,5930
FALSE,FALSE,Arquimedez Pozo,3,74,4,14,4,1,1,14,1,0.189189189189189,0.310810810810811,0,0,0,0,0,23,0,1997,5932
FALSE,FALSE,Brian Raabe,3,29,4,6,0,0,0,2,0,0.206896551724138,0.206896551724138,0,0,0,0,0,6,0,1997,5933
FALSE,FALSE,Jody Reed,11,4554,566,1231,263,10,27,392,40,0.270311813790075,0.35024154589372,0,0,0,0,0,1595,0,1997,5935
FALSE,FALSE,Marc Sagmoen,1,43,2,6,2,0,1,4,0,0.13953488372093,0.255813953488372,0,0,0,0,0,11,0,1997,5936
FALSE,FALSE,Pete Rose,1,14,2,2,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0,0,0,0,2,0,1997,5938
FALSE,FALSE,Melvin Rosario,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5939
FALSE,FALSE,Rob Natal,6,289,13,57,10,3,4,19,2,0.197231833910035,0.294117647058824,0,0,0,0,0,85,0,1997,5942
FALSE,FALSE,Tim Naehring,8,1872,254,527,104,4,49,250,5,0.281517094017094,0.419871794871795,0,0,0,0,0,786,0,1997,5944
FALSE,FALSE,Kevin Morgan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5945
FALSE,FALSE,Roberto Mejia,4,411,47,90,24,6,10,40,7,0.218978102189781,0.37956204379562,0,0,0,0,0,156,0,1997,5947
FALSE,FALSE,Henry Mercedes,5,146,18,36,8,1,0,17,1,0.246575342465753,0.315068493150685,0,0,0,0,0,46,0,1997,5948
FALSE,FALSE,Jose Malave,2,106,12,24,3,0,4,17,0,0.226415094339623,0.367924528301887,0,0,0,0,0,39,0,1997,5950
FALSE,FALSE,Antone Williamson,1,54,2,11,3,0,0,6,0,0.203703703703704,0.259259259259259,0,0,0,0,0,14,0,1997,5951
FALSE,FALSE,Danny Sheaffer,7,946,87,219,38,5,13,110,6,0.231501057082452,0.323467230443975,0,0,0,0,0,306,0,1997,5953
FALSE,FALSE,Kevin Seitzer,12,5278,739,1557,285,35,74,613,80,0.294998105342933,0.404319818112922,2,0,0,0,0,2134,0,1997,5954
FALSE,TRUE,Danny Tartabull,14,5011,756,1366,289,22,262,925,37,0.272600279385352,0.495909000199561,1,0,0,0,0,2485,0,1997,5956
FALSE,TRUE,Mickey Tettleton,14,4698,711,1132,210,16,245,732,23,0.240953597275436,0.448914431673052,2,0,0,0,0,2109,6,1997,5957
FALSE,FALSE,Gary Thurman,9,798,121,194,27,6,2,64,65,0.243107769423559,0.299498746867168,0,0,0,0,0,239,0,1997,5959
FALSE,FALSE,Rene Gonzales,13,1539,185,368,59,4,19,136,23,0.239116309291748,0.319688109161793,0,0,0,0,0,492,0,1997,5960
FALSE,FALSE,Chip Hale,7,575,62,159,27,1,7,78,2,0.276521739130435,0.363478260869565,0,0,0,0,0,209,0,1997,5962
FALSE,FALSE,Joe Hall,3,47,9,15,4,0,1,8,0,0.319148936170213,0.468085106382979,0,0,0,0,0,22,0,1997,5963
FALSE,FALSE,Greg Gagne,15,5673,712,1440,296,50,111,604,108,0.253833950290851,0.382337387625595,0,0,0,0,0,2169,0,1997,5965
FALSE,FALSE,Micah Franklin,1,34,6,11,0,0,2,2,0,0.323529411764706,0.5,0,0,0,0,0,17,0,1997,5966
FALSE,FALSE,Pat Listach,6,1772,250,444,63,13,5,143,116,0.250564334085779,0.309255079006772,0,0,0,0,0,548,1,1997,5968
FALSE,FALSE,Jimmy Hurst,1,17,1,3,1,0,1,1,0,0.176470588235294,0.411764705882353,0,0,0,0,0,7,0,1997,5969
FALSE,FALSE,Ron Karkovice,12,2597,336,574,120,6,96,335,24,0.221024258760108,0.382749326145553,0,0,0,0,0,994,0,1997,5971
FALSE,FALSE,Jeff Berblinger,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,5972
FALSE,FALSE,Eric Anthony,9,1999,249,462,81,8,78,269,24,0.231115557778889,0.396698349174587,0,0,0,0,0,793,0,1997,5974
FALSE,FALSE,Tilson Brito,2,252,27,60,12,1,3,21,2,0.238095238095238,0.329365079365079,0,0,0,0,0,83,0,1997,5975
FALSE,FALSE,Damon Berryhill,10,2030,175,488,106,6,47,257,3,0.240394088669951,0.367980295566502,0,0,0,0,0,747,0,1997,5977
FALSE,FALSE,Darnell Coles,14,2891,333,709,142,14,75,368,20,0.245243860255967,0.38187478381183,0,0,0,0,0,1104,0,1997,5978
FALSE,FALSE,Scott Cooper,7,1801,197,478,94,12,33,211,7,0.26540810660744,0.385896724042199,2,0,0,0,0,695,0,1997,5980
FALSE,FALSE,Chuck Carr,8,1713,254,435,81,7,13,123,144,0.253940455341506,0.332165791009924,0,0,0,0,0,569,0,1997,5981
FALSE,TRUE,Darren Daulton,14,3630,511,891,197,25,137,588,50,0.245454545454545,0.426721763085399,3,0,0,0,0,1549,2,1997,5983
FALSE,FALSE,Eddy Diaz,1,50,4,11,2,1,0,7,0,0.22,0.3,0,0,0,0,0,15,0,1997,5984
FALSE,FALSE,Alvaro Espinoza,12,2478,252,630,105,9,22,201,13,0.254237288135593,0.330508474576271,0,0,0,0,0,819,0,1997,5986
FALSE,FALSE,Angelo Encarnacion,3,198,23,50,10,2,3,15,3,0.252525252525253,0.368686868686869,0,0,0,0,0,73,0,1997,5987
FALSE,FALSE,Mariano Duncan,12,4677,619,1247,233,37,87,491,174,0.266623904212102,0.388069275176395,1,0,0,0,0,1815,0,1997,5989
FALSE,TRUE,Jim Eisenreich,15,3995,492,1160,221,39,52,477,105,0.290362953692115,0.404255319148936,0,0,0,0,0,1615,0,1998,5990
FALSE,FALSE,Milt Cuyler,8,1386,227,329,47,23,10,119,77,0.237373737373737,0.326118326118326,0,0,0,0,0,452,0,1998,5992
FALSE,TRUE,Joe Carter,16,8422,1170,2184,432,53,396,1445,231,0.259320826407029,0.464260270719544,5,0,0,0,0,3910,4,1998,5993
FALSE,FALSE,Archi Cianfrocco,7,1276,136,308,59,7,34,185,16,0.241379310344828,0.378526645768025,0,0,0,0,0,483,0,1998,5995
FALSE,FALSE,Joey Cora,11,3734,624,1035,171,41,30,294,117,0.277182645956079,0.369041242635244,1,0,0,0,0,1378,0,1998,5996
FALSE,FALSE,Steve Bieser,2,80,18,20,4,0,0,5,2,0.25,0.3,0,0,0,0,0,24,0,1998,5998
FALSE,FALSE,Brent Brede,3,422,50,106,20,5,5,40,8,0.251184834123223,0.35781990521327,0,0,0,0,0,151,0,1998,5999
FALSE,FALSE,Frank Bolick,2,258,28,52,15,0,5,26,1,0.201550387596899,0.317829457364341,0,0,0,0,0,82,0,1998,6001
FALSE,FALSE,Ruben Amaro,8,927,99,218,43,9,16,100,15,0.235167206040992,0.352750809061489,0,0,0,0,0,327,0,1998,6002
FALSE,FALSE,Jeff Ball,1,4,0,1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,0,1998,6004
FALSE,FALSE,Yamil Benitez,4,448,47,109,16,3,19,60,4,0.243303571428571,0.419642857142857,0,0,0,0,0,188,0,1998,6005
FALSE,FALSE,Jason Bates,4,677,88,162,38,5,12,69,5,0.239290989660266,0.363367799113737,0,0,0,0,0,246,0,1998,6007
FALSE,FALSE,Trey Beamon,3,158,16,40,9,0,0,15,3,0.253164556962025,0.310126582278481,0,0,0,0,0,49,0,1998,6008
FALSE,FALSE,Pete Incaviglia,12,4233,546,1043,194,21,206,655,33,0.246397354122372,0.448145523269549,0,0,0,0,0,1897,0,1998,6010
FALSE,FALSE,Rex Hudler,13,1767,261,461,96,10,56,169,107,0.260894170911149,0.421618562535371,0,0,0,0,0,745,0,1998,6011
FALSE,FALSE,Nelson Liriano,11,2216,296,576,105,27,25,240,59,0.259927797833935,0.365523465703971,0,0,0,0,0,810,0,1998,6013
FALSE,FALSE,Scott Livingstone,8,1533,163,431,76,4,17,177,10,0.281148075668624,0.369210697977821,0,0,0,0,0,566,0,1998,6014
FALSE,FALSE,Mark Lemke,11,3230,349,795,125,15,32,270,11,0.246130030959752,0.323839009287926,0,0,0,0,0,1046,0,1998,6016
FALSE,FALSE,Wayne Kirby,8,1198,183,302,51,9,14,119,44,0.252086811352254,0.344741235392321,0,0,0,0,0,413,0,1998,6017
FALSE,FALSE,Lou Frazier,5,548,82,138,16,3,1,46,58,0.251824817518248,0.297445255474453,0,0,0,0,0,163,0,1998,6019
FALSE,TRUE,Cecil Fielder,13,5157,744,1313,200,7,319,1008,2,0.254605390731045,0.481675392670157,3,0,0,0,0,2484,6,1998,6020
FALSE,FALSE,Bob Henley,1,115,16,35,8,1,3,18,3,0.304347826086957,0.469565217391304,0,0,0,0,0,54,0,1998,6022
FALSE,FALSE,Jason Hardtke,3,134,14,31,7,0,2,16,1,0.23134328358209,0.328358208955224,0,0,0,0,0,44,0,1998,6023
FALSE,FALSE,Chris Hatcher,1,15,0,1,0,0,0,1,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0,1,0,1998,6025
FALSE,FALSE,Andy Tomberlin,6,305,40,71,6,2,11,38,6,0.232786885245902,0.373770491803279,0,0,0,0,0,114,0,1998,6026
FALSE,FALSE,Jesus Tavarez,5,423,63,101,12,3,3,33,13,0.238770685579196,0.302600472813239,0,0,0,0,0,128,0,1998,6028
FALSE,FALSE,DaRond Stovall,1,78,11,16,2,1,2,6,1,0.205128205128205,0.333333333333333,0,0,0,0,0,26,0,1998,6029
FALSE,FALSE,Mark Strittmatter,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,6031
FALSE,FALSE,Craig Shipley,11,1345,155,364,63,6,20,138,33,0.270631970260223,0.371003717472119,0,0,0,0,0,499,0,1998,6032
FALSE,FALSE,Joe Siddall,4,142,7,24,5,0,1,11,0,0.169014084507042,0.225352112676056,0,0,0,0,0,32,0,1998,6034
FALSE,FALSE,Chris Snopek,4,607,76,142,27,1,13,66,7,0.233937397034596,0.345963756177924,0,0,0,0,0,210,0,1998,6035
FALSE,FALSE,Andy Stankiewicz,7,844,105,203,45,3,4,59,17,0.240521327014218,0.315165876777251,0,0,0,0,0,266,0,1998,6037
FALSE,FALSE,Derrick White,3,116,10,21,5,0,3,8,3,0.181034482758621,0.301724137931034,0,0,0,0,0,35,0,1998,6038
FALSE,FALSE,Jerome Walton,10,1573,241,423,77,8,25,132,58,0.268912905276542,0.375715193897012,0,0,0,0,0,591,1,1998,6040
FALSE,FALSE,Jack Voigt,7,588,84,138,32,3,20,83,7,0.23469387755102,0.401360544217687,0,0,0,0,0,236,0,1998,6041
FALSE,FALSE,Greg Martinez,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1998,6043
FALSE,FALSE,Shane Mack,9,2857,436,853,155,28,80,398,90,0.298564928246412,0.456422821141057,0,0,0,0,0,1304,0,1998,6044
FALSE,FALSE,John Marzano,10,794,79,191,45,2,11,72,0,0.240554156171285,0.343828715365239,0,0,0,0,0,273,0,1998,6046
FALSE,FALSE,Hensley Meulens,7,496,67,109,17,2,15,53,4,0.219758064516129,0.352822580645161,0,0,0,0,0,175,0,1998,6047
FALSE,TRUE,Kevin Mitchell,13,4134,630,1173,224,25,234,760,30,0.283744557329463,0.519835510401548,2,1,0,0,0,2149,5,1998,6049
FALSE,FALSE,Keith Mitchell,4,242,38,63,5,0,8,29,4,0.260330578512397,0.380165289256198,0,0,0,0,0,92,0,1998,6050
FALSE,FALSE,Ray Montgomery,3,87,14,21,5,1,1,8,0,0.241379310344828,0.35632183908046,0,0,0,0,0,31,0,1998,6052
FALSE,FALSE,Melvin Nieves,7,1228,163,284,53,6,63,187,4,0.231270358306189,0.438110749185668,0,0,0,0,0,538,0,1998,6053
FALSE,FALSE,Marc Newfield,6,957,98,238,53,1,22,132,1,0.248693834900731,0.375130616509927,0,0,0,0,0,359,0,1998,6055
FALSE,FALSE,Warren Newson,8,992,156,248,40,4,34,120,14,0.25,0.401209677419355,0,0,0,0,0,398,0,1998,6056
FALSE,FALSE,Luis Rivera,11,2215,249,516,114,12,28,209,20,0.232957110609481,0.333182844243792,0,0,0,0,0,738,0,1998,6058
FALSE,FALSE,Rico Rossy,4,317,43,67,18,1,4,28,0,0.211356466876972,0.312302839116719,0,0,0,0,0,99,0,1998,6059
FALSE,FALSE,Ryan Radmanovich,1,69,5,15,4,0,2,10,1,0.217391304347826,0.36231884057971,0,0,0,0,0,25,0,1998,6061
FALSE,FALSE,Billy Ripken,12,2729,287,674,121,6,20,229,25,0.24697691462074,0.317698790765848,0,0,0,0,0,867,0,1998,6062
FALSE,FALSE,Kevin Polcovich,2,457,55,107,28,1,4,35,6,0.234135667396061,0.326039387308534,0,0,0,0,0,149,0,1998,6064
