InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,FALSE,Jerry Hairston,14,1699,216,438,91,6,30,205,4,0.25779870512065922,0.37139493819894059,0,0,0,0,0,758,1989,5277
FALSE,FALSE,Jim Adduci,4,144,11,34,8,1,1,15,0,0.2361111111111111,0.3263888888888889,0,0,0,0,0,57,1989,5280
FALSE,FALSE,Tony Armas,14,5164,614,1302,204,39,251,815,18,0.25213013168086751,0.45255615801704108,2,0,0,0,0,2831,1989,5283
FALSE,FALSE,Kevin Batiste,1,8,1,2,0,0,0,0,0,0.25,0.25,0,0,0,0,0,2,1989,5286
FALSE,FALSE,Chris Bando,9,1284,134,292,46,2,27,142,1,0.22741433021806853,0.32943925233644861,0,0,0,0,0,498,1989,5289
FALSE,FALSE,Mickey Brantley,4,1138,154,295,56,8,32,125,34,0.2592267135325132,0.40685413005272408,0,0,0,0,0,559,1989,5292
FALSE,FALSE,Terry Blocker,3,244,15,50,5,2,2,11,2,0.20491803278688525,0.26639344262295078,0,0,0,0,0,74,1989,5295
FALSE,FALSE,Jeff Datz,1,10,0,2,0,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,2,1989,5298
FALSE,FALSE,Bob Dernier,10,2483,374,634,92,16,23,152,218,0.25533628674989933,0.33306484091824407,0,0,0,1,0,958,1989,5301
FALSE,FALSE,Jody Davis,10,3585,364,877,164,11,127,490,7,0.24463040446304046,0.40278940027894,2,0,0,1,0,1746,1990,5304
FALSE,FALSE,Dave Collins,16,4907,667,1335,187,52,32,373,395,0.27206032198899532,0.35092724679029957,0,0,0,0,0,1993,1990,5307
FALSE,FALSE,Phil Bradley,8,3695,565,1058,179,43,78,376,155,0.28633288227334236,0.42138024357239512,1,0,0,0,0,1857,1990,5310
FALSE,FALSE,Bill Buckner,22,9397,1077,2715,498,49,174,1208,183,0.28892199638182398,0.40789613706502076,1,0,0,0,0,4554,1990,5313
FALSE,FALSE,Kevin Belcher,1,15,4,2,1,0,0,0,0,0.13333333333333333,0.20000000000000001,0,0,0,0,0,4,1990,5316
FALSE,FALSE,Kent Anderson,2,366,43,95,12,2,1,22,1,0.25956284153005466,0.31147540983606559,0,0,0,0,0,129,1990,5319
FALSE,FALSE,Jim Eppard,4,139,9,39,3,1,0,16,0,0.28057553956834536,0.31654676258992803,0,0,0,0,0,48,1990,5322
FALSE,FALSE,Curt Ford,6,742,88,182,37,8,7,89,36,0.24528301886792453,0.34501347708894881,0,0,0,0,0,308,1990,5325
FALSE,FALSE,Chris Jelic,1,11,2,1,0,0,1,1,0,9.0909090909090912E-2,0.36363636363636365,0,0,0,0,0,5,1990,5328
FALSE,FALSE,Alexis Infante,4,55,11,6,1,0,0,0,1,0.1090909090909091,0.12727272727272726,0,0,0,0,0,8,1990,5331
FALSE,FALSE,Matt Stark,2,28,0,5,1,0,0,3,0,0.17857142857142858,0.21428571428571427,0,0,0,0,0,7,1990,5334
FALSE,FALSE,Alex Trevino,13,2430,245,604,117,10,23,244,19,0.24855967078189301,0.33333333333333337,0,0,0,0,0,960,1990,5337
FALSE,FALSE,Lou Thornton,5,89,29,22,2,1,1,9,3,0.24719101123595505,0.3258426966292135,0,0,0,0,0,33,1990,5340
FALSE,FALSE,Greg Walker,9,2864,368,746,164,19,113,444,19,0.26047486033519557,0.44937150837988826,0,0,0,0,0,1583,1990,5343
FALSE,FALSE,Billy Jo Robidoux,6,468,43,98,21,0,5,43,1,0.20940170940170941,0.28632478632478631,0,0,0,0,0,160,1990,5346
FALSE,FALSE,Johnny Ray,10,5188,604,1502,294,36,53,594,80,0.28951426368542793,0.39070932922127988,1,0,0,0,0,2410,1990,5349
FALSE,FALSE,Rolando Roomes,3,406,45,103,18,6,9,42,12,0.25369458128078815,0.39408866995073888,0,0,0,0,0,193,1990,5352
FALSE,FALSE,Rafael Santana,7,2021,188,497,74,5,13,156,3,0.2459178624443345,0.30677882236516579,0,0,0,0,0,712,1990,5355
FALSE,FALSE,Steve Lombardozzi,6,1264,153,294,61,12,20,107,13,0.23259493670886078,0.3473101265822785,0,0,0,0,0,532,1990,5358
FALSE,FALSE,Rick Lancellotti,3,65,4,11,2,0,2,11,0,0.16923076923076924,0.29230769230769227,0,0,0,0,0,23,1990,5361
FALSE,FALSE,Dave Liddell,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1990,5364
FALSE,FALSE,Kelly Mann,2,52,3,9,3,0,1,3,0,0.17307692307692307,0.28846153846153844,0,0,0,0,0,19,1990,5367
FALSE,FALSE,Rob Nelson,5,152,12,27,2,1,4,11,1,0.17763157894736842,0.28289473684210525,0,0,0,0,0,50,1990,5370
FALSE,FALSE,Donell Nixon,4,396,56,109,11,0,4,35,47,0.27525252525252525,0.33333333333333337,0,0,0,0,0,147,1990,5373
FALSE,FALSE,Jim Pankovits,6,567,62,142,25,2,9,55,8,0.25044091710758382,0.34920634920634919,0,0,0,0,0,234,1990,5376
FALSE,FALSE,Ken Phelps,11,1854,308,443,64,7,123,313,10,0.23894282632146707,0.48004314994606256,0,0,0,0,0,1084,1990,5379
FALSE,FALSE,Alonzo Powell,2,152,19,32,9,1,3,16,0,0.2105263157894737,0.34210526315789475,0,0,0,0,0,65,1991,5382
FALSE,FALSE,Jim Presley,8,3546,413,875,181,14,135,495,9,0.24675690919345741,0.41990975747320924,1,0,0,0,0,1819,1991,5385
FALSE,FALSE,Jim Olander,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5388
FALSE,FALSE,Andy Mota,1,90,4,17,2,0,1,6,2,0.18888888888888888,0.24444444444444446,0,0,0,0,0,25,1991,5391
FALSE,FALSE,Luis Medina,3,150,18,31,1,0,10,16,0,0.20666666666666667,0.41333333333333333,0,0,0,0,0,73,1991,5394
FALSE,FALSE,Carmelo Martinez,9,2906,350,713,134,7,108,424,10,0.24535443909153473,0.40777701307639369,0,0,0,0,0,1434,1991,5397
FALSE,FALSE,Vance Law,11,3802,453,972,193,26,71,442,34,0.25565491846396632,0.37611783271962129,1,0,0,0,0,1720,1991,5400
FALSE,FALSE,Ever Magallanes,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5403
FALSE,FALSE,Tony Scruggs,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5406
FALSE,FALSE,Greg Smith,3,52,6,11,2,1,0,7,1,0.21153846153846154,0.28846153846153844,0,0,0,0,0,18,1991,5409
FALSE,FALSE,Kevin Romine,7,630,89,158,30,1,5,55,11,0.25079365079365079,0.32539682539682541,0,0,0,0,0,241,1991,5412
FALSE,FALSE,Nikco Riesgo,1,7,1,1,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,1,1991,5415
FALSE,FALSE,Mookie Wilson,12,5094,731,1397,227,71,67,438,327,0.27424420887318418,0.3861405575186494,0,0,0,0,0,2332,1991,5418
FALSE,FALSE,Don Wakamatsu,1,31,2,7,0,0,0,0,0,0.22580645161290322,0.22580645161290322,0,0,0,0,0,7,1991,5421
FALSE,FALSE,Kelvin Torve,3,62,1,14,4,0,1,4,0,0.22580645161290322,0.33870967741935482,0,0,0,0,0,26,1991,5424
FALSE,FALSE,Tom Herr,13,5349,676,1450,254,41,28,574,188,0.27107870630024306,0.34959805571134794,1,0,0,0,0,2193,1991,5427
FALSE,FALSE,Brad Komminsk,8,986,140,215,37,5,23,105,39,0.21805273833671399,0.3356997971602434,0,0,0,0,0,396,1991,5430
FALSE,FALSE,Stan Jefferson,6,832,125,180,25,9,16,67,60,0.21634615384615385,0.32572115384615385,0,0,0,0,0,321,1991,5433
FALSE,TRUE,Dwight Evans,20,8996,1470,2446,483,73,385,1384,78,0.27189862160960426,0.47020898176967535,3,0,0,8,0,5171,1991,5436
FALSE,TRUE,Ken Griffey,19,7229,1129,2143,364,77,152,859,200,0.29644487480979387,0.4311799695670217,3,0,0,0,0,3710,1991,5439
FALSE,FALSE,Jeff Banister,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1991,5442
FALSE,FALSE,Rod Booker,5,274,38,68,10,3,0,28,7,0.2481751824817518,0.30656934306569344,0,0,0,0,0,97,1991,5445
FALSE,FALSE,Gary Cooper,1,16,1,4,1,0,0,2,0,0.25,0.3125,0,0,0,0,0,6,1991,5448
FALSE,FALSE,Sil Campusano,3,262,26,53,11,3,5,23,1,0.20229007633587787,0.32442748091603052,0,0,0,0,0,104,1991,5451
FALSE,FALSE,Mark Davidson,6,661,88,149,27,3,6,57,15,0.22541603630862331,0.30257186081694404,0,0,0,0,0,236,1991,5454
FALSE,FALSE,Rick Dempsey,24,4692,525,1093,223,12,96,471,20,0.23294970161977835,0.34697357203751067,0,0,0,0,0,1959,1992,5457
FALSE,FALSE,D. J. Dozier,1,47,4,9,2,0,0,2,4,0.19148936170212766,0.23404255319148939,0,0,0,0,0,13,1992,5460
FALSE,FALSE,Doug Davis,2,13,1,1,0,0,0,0,0,7.6923076923076927E-2,7.6923076923076927E-2,0,0,0,0,0,1,1992,5463
FALSE,FALSE,Dave Cochrane,5,514,43,121,24,1,8,43,1,0.23540856031128407,0.33268482490272372,0,0,0,0,0,204,1992,5469
FALSE,FALSE,Dann Bilardello,8,949,79,194,39,1,18,91,4,0.20442571127502634,0.30453108535300316,0,0,0,0,0,347,1992,5472
FALSE,FALSE,Eric Bullock,7,146,13,30,6,0,1,12,9,0.20547945205479451,0.26712328767123289,0,0,0,0,0,46,1992,5475
FALSE,FALSE,Oscar Azocar,3,439,38,99,16,0,5,36,10,0.2255125284738041,0.296127562642369,0,0,0,0,0,151,1992,5478
FALSE,FALSE,Shawn Abner,6,840,89,191,39,4,11,71,6,0.22738095238095238,0.32261904761904764,0,0,0,0,0,325,1992,5481
FALSE,FALSE,Pedro Guerrero,15,5392,730,1618,267,29,215,898,97,0.30007418397626112,0.47997032640949555,5,0,0,0,0,3099,1992,5484
FALSE,FALSE,Jim Gantner,17,6189,726,1696,262,38,47,568,137,0.27403457747616738,0.35142995637421232,0,0,0,0,0,2522,1992,5487
FALSE,FALSE,Mike Fitzgerald,10,2316,220,545,95,9,48,293,31,0.23531951640759932,0.34628670120898097,0,0,0,0,0,954,1992,5490
FALSE,FALSE,Bert Heffernan,1,11,0,1,1,0,0,1,0,9.0909090909090912E-2,0.18181818181818182,0,0,0,0,0,3,1992,5493
FALSE,FALSE,Donnie Hill,9,2307,276,594,91,14,26,228,22,0.2574772431729519,0.34286952752492417,0,0,0,0,0,922,1992,5496
FALSE,FALSE,Ray Stephens,3,35,2,6,1,0,1,1,0,0.17142857142857143,0.2857142857142857,0,0,0,0,0,12,1992,5499
FALSE,FALSE,Kevin Ward,2,254,25,55,12,2,5,20,3,0.21653543307086615,0.33858267716535434,0,0,0,0,0,105,1992,5502
FALSE,FALSE,Darren Reed,2,153,17,28,8,1,6,16,1,0.18300653594771241,0.36601307189542481,0,0,0,0,0,71,1992,5505
FALSE,FALSE,Luis Salazar,13,4101,438,1070,144,33,94,455,117,0.26091197268958793,0.38088271153377223,0,0,0,0,0,1833,1992,5508
FALSE,FALSE,Gary Scott,2,175,16,28,5,0,3,16,0,0.16,0.23999999999999999,0,0,0,0,0,50,1992,5511
FALSE,FALSE,Jeff Kunkel,8,867,88,192,44,9,18,73,9,0.22145328719723184,0.35524798154555942,0,0,0,0,0,379,1992,5514
FALSE,FALSE,John Moses,11,1723,247,438,69,17,11,145,101,0.25420777713290771,0.33313987231572839,0,0,0,0,0,671,1992,5517
FALSE,FALSE,Al Newman,8,2107,264,476,68,7,1,156,91,0.22591362126245848,0.26625533934504031,0,0,0,0,0,637,1992,5520
FALSE,FALSE,Tony Perezchica,4,101,10,23,7,1,0,5,0,0.22772277227722773,0.31683168316831684,0,0,0,0,0,40,1992,5523
FALSE,FALSE,Fernando Ramsey,1,25,0,3,0,0,0,2,0,0.12,0.12,0,0,0,0,0,3,1992,5526
FALSE,FALSE,Luis Quinones,8,1003,102,227,36,11,19,106,9,0.226321036889332,0.34097706879361916,0,0,0,0,0,408,1992,5529
FALSE,FALSE,Gus Polidor,7,434,33,90,15,0,2,35,3,0.20737327188940094,0.25576036866359442,0,0,0,0,0,128,1993,5532
FALSE,FALSE,Pete O'Brien,12,5437,654,1421,254,21,169,736,24,0.2613573661945926,0.40904910796395072,0,0,0,0,0,2668,1993,5535
FALSE,TRUE,Dale Murphy,18,7960,1197,2111,350,39,398,1266,161,0.26520100502512561,0.46896984924623114,7,2,0,5,0,4520,1993,5538
FALSE,FALSE,Domingo Martinez,2,22,4,9,0,0,2,6,0,0.40909090909090906,0.68181818181818188,0,0,0,0,0,17,1993,5541
FALSE,FALSE,Luis Mercedes,3,153,19,29,6,1,0,9,1,0.18954248366013071,0.24183006535947715,0,0,0,0,0,44,1993,5544
FALSE,FALSE,Steve Lake,11,1125,89,267,41,5,18,108,1,0.23733333333333334,0.33066666666666666,0,0,0,0,0,436,1993,5547
FALSE,FALSE,Doug Lindsey,2,6,0,1,0,0,0,0,0,0.16666666666666669,0.16666666666666669,0,0,0,0,0,1,1993,5550
FALSE,FALSE,Steve Lyons,9,2162,264,545,100,17,19,196,42,0.25208140610545793,0.34042553191489361,0,0,0,0,0,872,1993,5553
FALSE,FALSE,Larry Sheets,8,2284,273,607,98,5,94,339,6,0.2657618213660245,0.43651488616462347,0,0,0,0,0,1194,1993,5556
FALSE,FALSE,Darrell Sherman,1,63,8,14,1,0,0,2,2,0.22222222222222224,0.23809523809523808,0,0,0,0,0,16,1993,5559
FALSE,FALSE,Marc Ronan,1,12,0,1,0,0,0,0,0,8.3333333333333343E-2,8.3333333333333343E-2,0,0,0,0,0,1,1993,5562
FALSE,FALSE,Jeff Richardson,3,153,13,27,6,0,2,13,1,0.1764705882352941,0.25490196078431371,0,0,0,0,0,47,1993,5565
FALSE,FALSE,Curt Wilkerson,11,2452,272,600,78,23,8,179,81,0.24469820554649266,0.30505709624796085,0,0,0,0,0,857,1993,5568
FALSE,FALSE,Dan Walters,2,273,20,64,14,1,5,32,1,0.23443223443223443,0.34798534798534797,0,0,0,0,0,115,1993,5571
FALSE,FALSE,Jose Uribe,10,3064,307,738,99,34,19,219,74,0.24086161879895562,0.31396866840731069,0,0,0,0,0,1114,1993,5574
FALSE,FALSE,Dickie Thon,15,4449,496,1176,193,42,71,435,167,0.26432906271072154,0.37446617217352213,1,0,0,0,0,1972,1993,5577
FALSE,FALSE,Steve Hosey,2,58,6,15,2,0,1,7,1,0.25862068965517238,0.34482758620689652,0,0,0,0,0,23,1993,5580
FALSE,FALSE,Mike Humphreys,3,85,15,15,2,1,1,9,4,0.1764705882352941,0.25882352941176467,0,0,0,0,0,26,1993,5583
FALSE,FALSE,Doug Jennings,5,322,36,65,16,3,5,37,0,0.20186335403726707,0.31677018633540371,0,0,0,0,0,126,1993,5586
FALSE,FALSE,Keith Kessinger,1,27,4,7,1,0,1,3,0,0.25925925925925924,0.40740740740740738,0,0,0,0,0,13,1993,5589
FALSE,FALSE,Jay Gainer,1,41,4,7,0,0,3,6,1,0.17073170731707318,0.3902439024390244,0,0,0,0,0,19,1993,5592
FALSE,FALSE,Monty Fariss,3,226,22,49,10,2,4,29,0,0.2168141592920354,0.33185840707964598,0,0,0,0,0,91,1993,5595
FALSE,FALSE,Dan Gladden,11,4501,663,1215,203,40,74,446,222,0.26994001333037104,0.38213730282159519,0,0,0,0,0,2037,1993,5598
FALSE,FALSE,Keith Gordon,1,6,0,1,0,0,0,0,0,0.16666666666666669,0.16666666666666669,0,0,0,0,0,1,1993,5601
FALSE,FALSE,Wally Backman,14,3245,482,893,138,19,10,240,117,0.27519260400616335,0.3386748844375963,0,0,0,0,0,1266,1993,5604
FALSE,FALSE,J. T. Bruett,2,96,9,24,6,0,0,3,6,0.25,0.3125,0,0,0,0,0,36,1993,5607
FALSE,FALSE,Greg Briley,6,1518,172,384,75,9,29,135,65,0.25296442687747034,0.37154150197628455,0,0,0,0,0,677,1993,5610
FALSE,FALSE,Willie Canate,1,47,12,10,0,0,1,3,1,0.21276595744680851,0.27659574468085102,0,0,0,0,0,14,1993,5613
FALSE,FALSE,Randy Bush,12,3045,388,763,154,26,96,409,33,0.25057471264367814,0.41280788177339905,0,0,0,0,0,1533,1993,5616
FALSE,FALSE,Francisco Cabrera,5,351,32,89,17,1,17,62,2,0.25356125356125359,0.45299145299145299,0,0,0,0,0,194,1993,5619
FALSE,FALSE,Tim Costo,2,134,16,30,7,0,3,14,0,0.22388059701492535,0.34328358208955223,0,0,0,0,0,56,1993,5622
FALSE,FALSE,Drew Denson,2,41,1,10,1,0,0,5,1,0.24390243902439024,0.26829268292682928,0,0,0,0,0,12,1993,5625
FALSE,FALSE,Ted Wood,3,109,9,20,3,0,1,7,0,0.18348623853211007,0.23853211009174313,0,0,0,0,0,30,1993,5628
FALSE,FALSE,Gerald Young,8,1815,259,446,58,19,3,113,155,0.24573002754820936,0.3035812672176309,0,0,0,0,0,631,1994,5631
FALSE,FALSE,Orestes Destrade,4,765,80,184,25,3,26,106,1,0.2405228758169935,0.38300653594771239,0,0,0,0,0,347,1994,5634
FALSE,FALSE,Scott Coolbaugh,4,432,44,93,15,1,8,41,1,0.21527777777777776,0.31018518518518517,0,0,0,0,0,158,1994,5637
FALSE,FALSE,Jim Bowie,1,14,0,3,0,0,0,0,0,0.21428571428571427,0.21428571428571427,0,0,0,0,0,3,1994,5640
FALSE,FALSE,Sid Bream,12,3108,351,819,191,12,90,455,50,0.26351351351351354,0.41956241956241958,0,0,0,0,0,1597,1994,5643
FALSE,FALSE,Jeff Gardner,4,492,60,121,21,8,1,26,2,0.2459349593495935,0.32723577235772361,0,0,0,0,0,191,1994,5646
FALSE,FALSE,Erik Johnson,2,18,1,4,2,0,0,0,0,0.22222222222222224,0.33333333333333337,0,0,0,0,0,8,1994,5649
FALSE,FALSE,Dave Henderson,14,5130,710,1324,286,17,197,708,50,0.25808966861598437,0.43567251461988304,1,0,0,0,0,2735,1994,5652
FALSE,FALSE,Dann Howitt,6,242,25,47,11,3,5,22,1,0.19421487603305784,0.32644628099173556,0,0,0,0,0,98,1994,5655
FALSE,FALSE,Brian Turang,2,252,31,56,16,2,1,15,9,0.22222222222222224,0.31349206349206349,0,0,0,0,0,98,1994,5658
FALSE,FALSE,Jerry Willard,8,783,82,195,29,1,25,114,1,0.24904214559386972,0.38441890166028098,0,0,0,0,0,356,1994,5661
FALSE,FALSE,Harold Reynolds,12,4782,640,1233,230,53,21,353,250,0.25784190715181932,0.34127979924717688,2,0,0,3,0,1936,1994,5664
FALSE,FALSE,Steve Sax,14,6940,913,1949,278,47,54,550,444,0.28083573487031699,0.35778097982708934,5,0,0,0,0,2862,1994,5667
FALSE,FALSE,Lonnie Smith,17,5170,909,1488,273,58,98,533,370,0.2878143133462282,0.41992263056092843,1,0,0,0,0,2600,1994,5670
FALSE,FALSE,Greg Litton,6,809,78,195,43,5,13,97,1,0.24103831891223731,0.35475896168108773,0,0,0,0,0,348,1994,5673
FALSE,FALSE,Jeff McKnight,6,404,45,94,10,2,5,34,1,0.23267326732673269,0.30445544554455445,0,0,0,0,0,140,1994,5676
FALSE,FALSE,Bob Melvin,10,1955,174,456,85,6,35,212,4,0.23324808184143223,0.33657289002557544,0,0,0,0,0,784,1994,5679
FALSE,FALSE,Lloyd McClendon,8,1204,150,294,54,3,35,154,15,0.24418604651162792,0.3812292358803987,0,0,0,0,0,551,1994,5682
FALSE,FALSE,Junior Ortiz,13,1894,142,484,71,4,5,186,8,0.25554382259767683,0.30517423442449843,0,0,0,0,0,658,1994,5685
FALSE,FALSE,Derek Parks,3,115,10,23,6,0,1,10,0,0.20000000000000001,0.27826086956521739,0,0,0,0,0,39,1994,5688
FALSE,FALSE,Will Pennyfeather,3,46,6,9,1,0,0,2,0,0.19565217391304349,0.21739130434782611,0,0,0,0,0,11,1994,5691
FALSE,FALSE,John Patterson,4,564,74,121,16,5,5,52,22,0.21453900709219859,0.28723404255319146,0,0,0,0,0,188,1995,5694
FALSE,FALSE,Spike Owen,13,4930,587,1211,215,59,46,439,82,0.24563894523326571,0.3411764705882353,0,0,0,0,0,2002,1995,5697
FALSE,FALSE,Jose Oliva,2,242,24,43,10,0,13,31,0,0.17768595041322313,0.38016528925619836,0,0,0,0,0,115,1995,5700
FALSE,FALSE,Noe Munoz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,5703
FALSE,TRUE,Don Mattingly,14,7003,1007,2153,442,20,222,1099,14,0.30743966871340855,0.4713694131086677,6,1,0,9,0,3985,1995,5706
FALSE,FALSE,Tom Marsh,3,252,23,62,7,4,5,34,0,0.24603174603174605,0.36507936507936506,0,0,0,0,0,108,1995,5709
FALSE,FALSE,Matt Merullo,6,496,37,116,17,2,7,59,0,0.23387096774193547,0.31854838709677419,0,0,0,0,0,184,1995,5712
FALSE,FALSE,Mark Leonard,6,321,37,73,18,2,8,41,0,0.22741433021806853,0.37071651090342683,0,0,0,0,0,147,1995,5715
FALSE,FALSE,Candy Maldonado,15,4106,498,1042,227,17,146,618,34,0.25377496346809547,0.4240136385776912,0,0,0,0,0,2131,1995,5718
FALSE,FALSE,Mackey Sasser,9,1189,103,317,69,7,16,156,1,0.26661059714045415,0.37678721614802357,0,0,0,0,0,540,1995,5721
FALSE,FALSE,Steve Rodriguez,1,39,5,7,1,0,0,0,2,0.17948717948717949,0.20512820512820512,0,0,0,0,0,9,1995,5724
FALSE,FALSE,Carlos Rodriguez,3,241,21,67,16,1,1,20,1,0.27800829875518673,0.36514522821576767,0,0,0,0,0,106,1995,5727
FALSE,FALSE,Lou Whitaker,19,8570,1386,2369,420,65,244,1084,143,0.2764294049008168,0.42602100350058342,5,0,0,3,0,4380,1995,5730
FALSE,FALSE,Mitch Webster,13,3419,504,900,150,55,70,342,160,0.26323486399532026,0.40070195963732086,0,0,0,0,0,1645,1995,5733
FALSE,FALSE,Ron Tingley,9,563,52,110,27,3,10,55,2,0.19538188277087035,0.30728241563055064,0,0,0,0,0,213,1995,5736
FALSE,FALSE,Sam Horn,8,1040,132,250,49,1,62,179,0,0.24038461538461536,0.46826923076923077,0,0,0,0,0,599,1995,5739
FALSE,FALSE,Brian Harper,16,3151,339,931,186,7,63,428,8,0.29546175817200893,0.41891463027610282,0,0,0,0,0,1576,1995,5742
FALSE,FALSE,Riccardo Ingram,2,31,3,6,0,0,0,3,0,0.19354838709677419,0.19354838709677419,0,0,0,0,0,6,1995,5745
FALSE,FALSE,Brian Kowitz,1,24,3,4,1,0,0,3,0,0.16666666666666669,0.20833333333333331,0,0,0,0,0,6,1995,5748
FALSE,FALSE,Steve Dunn,2,41,2,8,5,0,0,4,0,0.1951219512195122,0.31707317073170732,0,0,0,0,0,18,1995,5751
FALSE,FALSE,Tom Foley,13,2708,248,661,134,20,32,263,32,0.24409158050221569,0.34379615952732645,0,0,0,0,0,1117,1995,5754
FALSE,FALSE,Kirk Gibson,17,5798,985,1553,260,54,255,870,284,0.26785098309761984,0.4632631942048982,0,1,0,0,0,3255,1995,5757
FALSE,FALSE,Juan Bell,7,836,107,177,30,6,10,71,16,0.21172248803827751,0.29784688995215308,0,0,0,0,0,295,1995,5760
FALSE,FALSE,Andy Allanson,8,1486,145,357,48,4,16,140,23,0.24024226110363392,0.31022880215343202,0,0,0,0,0,529,1995,5763
FALSE,FALSE,Jerry Browne,10,3190,431,866,135,25,23,288,73,0.27147335423197494,0.35109717868338558,0,0,0,0,0,1303,1995,5766
FALSE,FALSE,Bernardo Brito,3,73,10,16,3,0,5,12,0,0.21917808219178081,0.46575342465753428,0,0,0,0,0,42,1995,5769
FALSE,FALSE,Wes Chamberlain,6,1263,144,322,72,6,43,167,20,0.25494853523357086,0.42359461599366588,0,0,0,0,0,656,1995,5772
FALSE,FALSE,Rod Correia,3,166,19,43,7,1,0,12,2,0.25903614457831325,0.31325301204819278,0,0,0,0,0,60,1995,5775
FALSE,FALSE,Cesar Devarez,2,22,3,2,0,1,0,0,0,9.0909090909090912E-2,0.18181818181818182,0,0,0,0,0,5,1996,5778
FALSE,FALSE,Andujar Cedeno,7,2051,221,485,98,13,47,223,26,0.23647001462701123,0.36567528035104829,0,0,0,0,0,908,1996,5784
FALSE,FALSE,Phil Clark,5,543,62,150,30,0,17,65,4,0.27624309392265195,0.42541436464088395,0,0,0,0,0,278,1996,5787
FALSE,FALSE,Brent Bowers,1,39,6,12,2,0,0,3,0,0.30769230769230771,0.35897435897435898,0,0,0,0,0,16,1996,5790
FALSE,FALSE,Terry Bradshaw,2,65,10,17,2,1,0,5,1,0.26153846153846155,0.32307692307692309,0,0,0,0,0,24,1996,5793
FALSE,FALSE,Mike Aldrete,10,2147,277,565,104,9,41,271,19,0.26315789473684209,0.37727061015370283,0,0,0,0,0,964,1996,5796
FALSE,FALSE,Kim Batiste,5,658,59,154,23,1,10,64,4,0.23404255319148939,0.31762917933130702,0,0,0,0,0,243,1996,5799
FALSE,FALSE,Bret Barberie,6,1434,163,388,73,6,16,133,16,0.27057182705718275,0.36331938633193861,0,0,0,0,0,616,1996,5802
FALSE,FALSE,Mel Hall,13,4237,568,1171,229,25,134,620,31,0.27637479348595706,0.43710172291715838,0,0,0,0,0,2240,1996,5805
FALSE,FALSE,Steve Gibralter,2,5,0,1,0,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,1,1996,5808
FALSE,FALSE,Jerry Goff,6,214,22,46,5,0,7,19,0,0.21495327102803738,0.33644859813084116,0,0,0,0,0,84,1996,5811
FALSE,FALSE,Felix Fermin,10,2767,294,718,86,11,4,207,27,0.25948680881821468,0.30285507770148173,0,0,0,0,0,939,1996,5814
FALSE,FALSE,Mike Kingery,10,2034,292,546,108,26,30,219,45,0.26843657817109146,0.39134709931170109,0,0,0,0,0,960,1996,5817
FALSE,FALSE,Dion James,11,2708,362,781,142,21,32,266,43,0.28840472673559825,0.39180206794682426,0,0,0,0,0,1256,1996,5820
FALSE,FALSE,David Hulse,5,1265,207,336,35,20,5,103,69,0.26561264822134389,0.33675889328063241,0,0,0,0,0,486,1996,5823
FALSE,FALSE,Kurt Stillwell,9,3125,362,779,151,30,34,310,38,0.24928,0.34943999999999997,1,0,0,0,0,1307,1996,5826
FALSE,FALSE,Milt Thompson,13,3761,491,1029,156,37,47,357,214,0.27359744748737042,0.37224142515288489,0,0,0,0,0,1640,1996,5829
FALSE,FALSE,Tim Wallach,17,8099,908,2085,432,36,260,1125,51,0.25743919002345966,0.41597728114582044,5,0,0,3,0,4097,1996,5832
FALSE,FALSE,Nigel Wilson,3,35,2,3,0,0,2,5,0,8.5714285714285715E-2,0.25714285714285717,0,0,0,0,0,11,1996,5835
FALSE,FALSE,Tony Rodriguez,1,67,7,16,1,0,1,9,0,0.23880597014925373,0.29850746268656719,0,0,0,0,0,22,1996,5838
FALSE,FALSE,Rick Schu,9,1568,189,386,67,13,41,134,17,0.24617346938775511,0.38392857142857145,0,0,0,0,0,723,1996,5841
FALSE,FALSE,Dwight Smith,8,1807,244,497,88,20,46,226,42,0.27504150525733256,0.42224681793027119,0,0,0,0,0,917,1996,5844
FALSE,FALSE,Tim McIntosh,5,117,12,21,5,0,2,10,1,0.17948717948717949,0.27350427350427353,0,0,0,0,0,39,1996,5847
FALSE,FALSE,Pablo Martinez,1,2,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1996,5850
FALSE,FALSE,Sean Mulligan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5853
