FALSE,FALSE,Jack Rothrock,11,3350,498,924,162,35,28,327,75,.276,.370,0,0,0,0,0,1240,0,1937,rothrja01,105,5529,4744
FALSE,FALSE,Ed Madjeski,4,481,58,116,19,2,5,56,2,.241,.320,0,0,0,0,0,154,0,1937,madjeed01,106,5529,4744
FALSE,FALSE,Shane Costa,3,421,49,107,28,2,5,42,2,.254,.366,0,0,0,0,0,154,0,2007,costash01,107,5529,4744
FALSE,FALSE,Bunk Congalton,4,1172,117,342,27,13,6,131,32,.292,.352,0,0,0,0,0,413,0,1907,congabu01,109,5529,4744
FALSE,FALSE,Gene Woodling,17,5587,830,1585,257,63,147,830,29,.284,.431,1,0,0,0,0,2409,0,1962,woodlge01,110,5529,4744
FALSE,FALSE,Mike Simon,7,1069,85,241,28,10,1,90,9,.225,.273,0,0,0,0,0,292,0,1915,simonmi01,111,5529,4744
FALSE,FALSE,Dave Moates,3,312,42,81,16,1,3,27,15,.260,.346,0,0,0,0,0,108,0,1976,moateda01,113,5529,4744
FALSE,FALSE,Jeff Stone,8,941,129,261,23,18,11,72,75,.277,.375,0,0,0,0,0,353,0,1990,stoneje01,114,5529,4744
FALSE,FALSE,Irv Noren,11,3119,443,857,157,35,65,453,34,.275,.410,1,0,0,0,0,1279,0,1960,norenir01,115,5529,4744
FALSE,FALSE,Carden Gillenwater,5,1004,129,261,41,7,11,114,20,.260,.348,0,0,0,0,0,349,0,1948,gilleca01,117,5529,4744
FALSE,FALSE,Joe Vitiello,7,693,76,172,35,1,26,104,2,.248,.414,0,0,0,0,0,287,0,2003,vitiejo01,118,5529,4744
FALSE,FALSE,John Dobbs,5,2224,305,585,85,23,7,207,78,.263,.331,0,0,0,0,0,737,0,1905,dobbsjo01,119,5529,4744
FALSE,FALSE,Jim McAnany,5,241,23,61,10,3,0,27,2,.253,.320,0,0,0,0,0,77,0,1962,mcanaji01,121,5529,4744
FALSE,FALSE,Mike Tresh,12,3169,326,788,75,14,2,297,19,.249,.283,1,0,0,0,0,897,0,1949,treshmi01,122,5529,4744
FALSE,FALSE,George Archie,3,421,50,115,24,4,3,53,10,.273,.371,0,0,0,0,0,156,0,1946,archige01,123,5529,4744
FALSE,FALSE,Nick Etten,9,3320,426,921,167,25,89,526,22,.277,.423,1,0,0,0,0,1405,1,1947,ettenni01,125,5529,4744
FALSE,FALSE,Enzo Hernandez,8,2327,241,522,66,13,2,113,129,.224,.266,0,0,0,0,0,620,0,1978,hernaen01,126,5529,4744
FALSE,FALSE,Ed Coleman,5,1337,193,381,67,23,40,246,1,.285,.459,0,0,0,0,0,614,0,1936,colemed01,127,5529,4744
FALSE,FALSE,George Decker,8,2739,423,756,98,51,25,416,112,.276,.376,0,0,0,0,0,1031,0,1899,deckege01,129,5529,4744
FALSE,FALSE,Lew Whistler,4,1014,150,247,29,28,12,133,39,.244,.363,0,0,0,0,0,368,0,1893,whistle01,130,5529,4744
FALSE,FALSE,Merv Shea,11,1197,105,263,39,7,5,115,8,.220,.277,0,0,0,0,0,331,0,1944,sheame01,131,5529,4744
FALSE,FALSE,Roy Partee,5,1090,89,273,41,5,2,114,2,.250,.303,0,0,0,0,0,330,0,1948,partero01,133,5529,4744
FALSE,FALSE,Chet Laabs,11,3102,467,813,151,44,117,509,32,.262,.452,1,0,0,0,0,1403,0,1947,laabsch01,134,5529,4744
FALSE,FALSE,Eddie Mayo,9,3013,350,759,119,16,26,287,29,.252,.328,1,0,0,0,0,988,2,1948,mayoed01,135,5529,4744
FALSE,FALSE,Jerry Scala,3,193,26,43,9,2,1,19,3,.223,.306,0,0,0,0,0,59,0,1950,scalaje01,137,5529,4744
FALSE,FALSE,Dave Anderson,10,2026,244,490,73,12,19,143,49,.242,.318,0,0,0,0,0,644,0,1992,anderda02,138,5529,4744
FALSE,FALSE,Felipe Lopez,11,4337,600,1145,219,31,90,439,124,.264,.391,1,0,0,0,0,1696,2,2011,lopezfe01,139,5529,4744
FALSE,FALSE,Tony Bartirome,1,355,32,78,10,3,0,16,3,.220,.265,0,0,0,0,0,94,0,1952,bartito01,141,5529,4744
FALSE,FALSE,Kerry Robinson,7,735,112,196,25,9,3,56,36,.267,.337,0,0,0,0,0,248,0,2006,robinke02,142,5529,4744
FALSE,FALSE,Bob Ramazzotti,7,851,86,196,22,9,4,53,15,.230,.291,0,0,0,0,0,248,0,1953,ramazbo01,143,5529,4744
FALSE,FALSE,Paddy O'Connor,6,267,17,60,11,1,0,21,4,.225,.273,0,0,0,0,0,73,0,1918,oconnpa02,145,5529,4744
FALSE,FALSE,Nick Stavinoha,3,265,21,62,12,0,4,30,1,.234,.325,0,0,0,0,0,86,0,2010,stavini01,146,5529,4744
FALSE,FALSE,Marv Rackley,4,477,87,151,20,6,1,35,10,.317,.390,0,0,0,0,0,186,0,1950,racklma01,147,5529,4744
FALSE,FALSE,Tom Oliver,4,1931,202,534,101,11,0,176,12,.277,.340,0,0,0,0,0,657,0,1933,oliveto01,149,5529,4744
FALSE,FALSE,Jack Glasscock,17,7033,1164,2041,313,98,27,827,372,.290,.374,0,0,0,0,0,2631,0,1895,glassja01,150,5529,4744
FALSE,FALSE,Ed Phelps,11,1832,186,460,45,20,3,205,31,.251,.302,0,0,0,0,0,554,0,1913,phelped01,151,5529,4744
FALSE,FALSE,Ted Uhlaender,8,2932,343,772,114,21,36,285,52,.263,.353,0,0,0,0,0,1036,0,1972,uhlaete01,153,5529,4744
FALSE,FALSE,Jerome Walton,10,1573,241,423,77,8,25,132,58,.269,.376,0,0,0,0,0,591,1,1998,waltoje01,154,5529,4744
FALSE,FALSE,David Green,6,1398,168,374,48,18,31,180,68,.268,.394,0,0,0,0,0,551,0,1987,greenda03,155,5529,4744
FALSE,FALSE,Alex Ramirez,3,332,38,86,17,3,12,48,3,.259,.437,0,0,0,0,0,145,0,2000,ramiral02,157,5529,4744
FALSE,FALSE,Roberto Kelly,14,4797,687,1390,241,30,124,585,235,.290,.430,2,0,0,0,0,2063,0,2000,kellyro01,158,5529,4744
FALSE,FALSE,Cliff Cook,5,398,33,80,17,3,7,35,2,.201,.312,0,0,0,0,0,124,0,1963,cookcl01,159,5529,4744
FALSE,FALSE,Marty Barrett,10,3378,418,938,163,9,18,314,57,.278,.347,0,0,0,0,0,1173,1,1991,barrema02,161,5529,4744
FALSE,FALSE,Don Savage,2,297,36,76,8,5,4,27,2,.256,.357,0,0,0,0,0,106,0,1945,savagdo01,162,5529,4744
